path,label
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103047721.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103047795.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103047826.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103047861.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103047893.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103047947.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103047990.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048164.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048213.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048244.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048296.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048437.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048545.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048657.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048701.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048786.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048839.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103048890.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049097.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049203.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049251.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049357.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049421.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049466.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049526.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049618.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049633.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049704.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103049875.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050043.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050100.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050142.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050279.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050421.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050555.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050694.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050787.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050877.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103050949.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103051036.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103051506.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103051888.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103052090.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103052214.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103052616.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103052777.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053003.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053208.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053254.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053308.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053323.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053459.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053683.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053713.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053795.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103053857.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103054102.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103054310.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103054468.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103054683.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103054873.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103054904.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103054954.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055053.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055219.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055252.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055276.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055319.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055342.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055394.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055412.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055434.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055452.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103055546.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056492.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056580.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056608.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056647.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056668.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056716.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056783.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056844.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056877.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056941.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103056979.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057074.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057110.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057191.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057219.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057275.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057314.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057430.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057592.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057724.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057805.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103057843.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103058051.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103058125.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103058178.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103059558.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103059593.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103059627.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103059705.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103059742.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103059774.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103059815.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103059968.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100019.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100122.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100174.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100231.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100269.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100313.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100373.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100470.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100514.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100638.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100687.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100747.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100797.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100858.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100905.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103100987.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101038.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101071.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101109.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101162.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101228.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101349.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101367.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101415.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101556.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101651.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101760.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101824.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103101923.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102071.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102345.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102406.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102692.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102741.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102774.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102789.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102931.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103102999.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103074.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103148.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103197.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103295.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103331.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103418.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103487.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103554.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103656.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103716.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103752.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103814.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103896.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103925.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103103990.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104020.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104085.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104175.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104244.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104413.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104628.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104710.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104816.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103104904.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103105531.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103106318.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103106967.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103107311.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103107562.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144374.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144425.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144467.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144560.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144725.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144860.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144897.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144957.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144977.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103144998.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145058.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145183.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145226.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145286.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145360.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145387.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145437.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145594.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145614.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145713.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145732.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145747.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145764.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145779.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145797.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103145863.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103146132.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103146391.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103146729.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103146843.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103147330.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103147768.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103147869.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103147997.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103148437.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103148520.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103148685.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103148756.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103148814.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103149057.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103149189.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM2-20250312 103149615.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155340499.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155340848.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155344997.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155345277.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155345335.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155345422.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155345441.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155345978.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155346709.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155347411.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155347687.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155347960.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155349180.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155349299.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155349433.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155349605.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155349654.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350056.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350115.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350153.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350221.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350384.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350539.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350705.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350749.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155350987.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351033.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351129.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351177.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351228.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351353.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351442.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351490.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351645.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351701.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155351858.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155352121.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155352361.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155352449.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155352576.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155352890.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155353045.bmp,0
/home/jovyan/shared/pdt/dataset_public/train/good/5CTS3RD__good__CAM3-20250305 155353566.bmp,0
